file,commits
MachineLearning/cn/CompositeComputationNode.h, 55
Tests/UnitTests/ReaderTests/HTKLMFReaderTests.cpp, 55
bindings/python/cntk/learner.py, 54
DataReader/UCIFastReader/UCIFastReader.h, 54
Source/CNTK/ModelEditLanguage.cpp, 54
MachineLearning/CNTKComputationNetworkLib/CNTKComputationNetworkLib.vcxproj, 54
Source/ActionsLib/NDLNetworkBuilder.cpp, 54
Source/Readers/ImageReader/ImageReader.cpp, 54
Examples/Image/Classification/ConvNet/Python/ConvNet_CIFAR10_DataAug.py, 53
Source/ActionsLib/OtherActions.cpp, 53
Source/ComputationNetworkLib/PreComputeNodes.h, 53
Tests/EndToEndTests/Speech/LSTM/cntk.cntk, 53
Tests/UnitTests/V2LibraryTests/V2LibraryTests.vcxproj, 53
bindings/python/examples/Sequence2Sequence/Sequence2Sequence.py, 53
MachineLearning/cn/SimpleNetworkBuilder.h, 53
MachineLearning/CNTK/SynchronousExecutionEngine.cpp, 53
Examples/Image/Classification/ResNet/Python/TrainResNet_CIFAR10_Distributed.py, 53
DataReader/HTKMLFReader/basetypes.h, 52
Common/Include/ScriptableObjects.h, 52
Source/ComputationNetworkLib/SynchronizationManager.h, 52
Tools/make_binary_drop_linux, 52
MachineLearning/cn/NetworkDescriptionLanguage.cpp, 52
Source/ComputationNetworkLib/ComputationNetworkLib.vcxproj.filters, 52
Source/Readers/UCIFastReader/UCIFastReader.cpp, 52
Source/Common/Include/DataTensor.h, 52
DataReader/SparsePCReader/SparsePCReader.cpp, 52
Source/Math/ConvolutionEngine.h, 51
Source/Readers/ReaderLib/SequenceRandomizer.cpp, 51
Scripts/build-and-test, 51
Source/Common/Include/TensorShape.h, 51
Source/CNTKv2LibraryDll/Variable.cpp, 50
Math/CNTKMathTest/CNTKMathTest.vcxproj, 50
bindings/python/doc/gettingstarted.rst, 50
Source/Readers/ReaderLib/BlockRandomizer.h, 49
bindings/python/examples/MNIST/SimpleMNIST.py, 49
Source/Common/Include/ScriptableObjects.h, 49
Source/ComputationNetworkLib/SwapOutAction.cpp, 49
Source/SGDLib/SGDLib.vcxproj.filters, 49
contrib/Python/cntk/ops/cntk1.py, 49
DataReader/KaldiReader/HTKMLFReader.cpp, 49
Tests/UnitTests/ReaderTests/ImageReaderTests.cpp, 49
Tests/UnitTests/NetworkTests/NetworkTests.vcxproj, 48
Source/ComputationNetworkLib/EsotericNodes.h, 48
DataReader/SequenceReader/SequenceReader.cpp, 48
Source/CNTK/tests.cpp, 48
DataReader/HTKMLFReader/htkfeatio.h, 48
bindings/python/doc/index.rst, 47
Source/ActionsLib/TrainActions.cpp, 47
Source/Readers/ReaderLib/Bundler.cpp, 47
MachineLearning/CNTK/ConvolutionalNodes.h, 47
Source/Readers/HTKMLFReader/HTKMLFReader.h, 47
Tests/UnitTests/MathTests/MatrixTests.cpp, 46
Source/Readers/LUSequenceReader/LUSequenceReader.cpp, 46
bindings/python/cntk/utils/progress_print.py, 46
Source/Readers/HTKMLFReader/HTKMLFReader.vcxproj, 46
Source/Readers/LMSequenceReader/LMSequenceReader.vcxproj, 46
Source/CNTK/BrainScript/BrainScriptEvaluator.cpp, 46
Source/PerformanceProfilerDll/PerformanceProfiler.cpp, 46
Tests/EndToEndTests/Examples/Image/MNIST/02_Convolution/testcases.yml, 45
MachineLearning/CNTKComputationNetworkLib/EsotericNodes.h, 45
Source/Readers/BinaryReader/BinaryReader.vcxproj, 45
contrib/Python/cntk/utils/__init__.py, 45
Source/Common/Include/BestGpu.h, 45
Source/ComputationNetworkLib/ComputationNetworkEditing.cpp, 45
Source/Readers/CompositeDataReader/CompositeDataReader.cpp, 45
MachineLearning/CNTK/NDLUtil.h, 45
Tests/UnitTests/MathTests/GPUMatrixTests.cpp, 45
Source/Readers/DSSMReader/DSSMReader.vcxproj, 45
Source/Readers/ReaderLib/ReaderLib.vcxproj.filters, 45
Source/Math/Math.vcxproj.filters, 45
MachineLearning/cn/SynchronousExecutionEngine.h, 45
Source/Readers/ReaderLib/SequencePacker.cpp, 45
Source/Extensibility/EvalWrapper/EvalWrapper.vcxproj, 45
MachineLearning/cn/SimpleEvaluator.h, 45
Source/Readers/LUSequenceReader/LUSequenceReader.vcxproj, 45
MachineLearning/CNTKComputationNetworkLib/ComputationNetworkAnalysis.cpp, 44
Source/Common/Include/Config.h, 44
Source/CNTKv2LibraryDll/Learner.cpp, 44
MachineLearning/CNTKSGDLib/CNTKSGDLib.vcxproj, 44
Source/Readers/CNTKBinaryReader/BinaryChunkDeserializer.cpp, 44
Source/ComputationNetworkLib/TrainingCriterionNodes.h, 44
Source/Readers/UCIFastReader/UCIFastReader.vcxproj, 44
MachineLearning/CNTKComputationNetworkLib/ComputationNetworkBuilder.h, 44
Source/Readers/HTKMLFReader/htkfeatio.h, 44
Common/File.cpp, 44
Source/Readers/LibSVMBinaryReader/LibSVMBinaryReader.vcxproj, 43
bindings/python/examples/CNTKv2.pyproj, 43
Common/ConfigFile.cpp, 43
LICENSE.md, 43
Source/Readers/ExperimentalHTKMLFReader/HTKDataDeserializer.h, 43
contrib/Python/cntk/ops/non_linear.py, 43
Source/Readers/SparsePCReader/SparsePCReader.vcxproj, 43
Tests/UnitTests/MathPerformanceTests/MathPerformanceTests.vcxproj, 42
Source/Readers/ReaderLib/PartialBlockRandomizer.cpp, 42
Tests/Speech/README.txt, 42
DataReader/HTKMLFReader/HTKMLFReader.vcxproj, 42
Source/ComputationNetworkLib/CompositeComputationNodes.h, 42
MachineLearning/CNTKSGDLib/SimpleOutputWriter.h, 42
MachineLearning/CNTK/ModelEditLanguage.cpp, 41
Documentation/CNTK-TechReport/lyx/CNTKBook_CNTK_Adv_Chapter.lyx, 41
Makefile_kaldi2.gpu, 41
DataReader/HTKMLFReader_linux/HTKMLFReader.cpp, 41
Source/Readers/CNTKBinaryReader/BinaryChunkDeserializer.h, 41
Source/Common/File.cpp, 41
Source/Readers/ReaderLib/ReaderShim.h, 41
bindings/python/cntk/tensor.py, 41
MachineLearning/CNTK/NDLNetworkBuilder.h, 41
Source/Readers/Kaldi2Reader/HTKMLFReader.cpp, 41
Tests/Speech/LSTM/cntk.config, 40
Source/Readers/ExperimentalHTKMLFReader/MLFDataDeserializer.h, 40
Tutorials/CNTK_202_Language_Understanding.ipynb, 40
Tests/EndToEndTests/Speech/README_Windows_Debug_commands.txt, 40
Source/ComputationNetworkLib/ComputationNetworkScripting.cpp, 40
bindings/python/doc/examples.rst, 40
Source/ComputationNetworkLib/RecurrentNodes.cpp, 40
Source/Readers/ReaderLib/NoRandomizer.h, 40
bindings/python/cntk/__init__.py, 40
MachineLearning/CNTKComputationNetworkLib/CNTKComputationNetworkLib.vcxproj.filters, 40
Examples/Evaluation/CPPEvalV2Client/EvalMultithreads.cpp, 40
Source/Readers/CNTKTextFormatReader/TextParser.h, 40
bindings/python/cntk/ops/tests/non_linear_test.py, 40
Source/ComputationNetworkLib/ComputationNetworkAnalysis.cpp, 39
README, 39
Tests/EndToEndTests/Examples/Image/MNIST/01_OneHidden/testcases.yml, 39
Source/CNTK/CNTK.vcxproj.filters, 39
Examples/Image/Miscellaneous/CIFAR-10/Macros.ndl, 39
MachineLearning/CNTK/EvaluationCriterionNodes.h, 39
Examples/Evaluation/CSEvalClient/Program.cs, 39
Source/Readers/CNTKTextFormatReader/CNTKTextFormatReader.vcxproj, 38
DataReader/Kaldi2Reader/HTKMLFReader.h, 38
Tools/samples.json, 38
Source/SequenceTrainingLib/gammacalculation.h, 38
MachineLearning/CNTK/ModelEditLanguage.h, 38
MachineLearning/cn/NetworkDescriptionLanguage.h, 38
DataReader/ImageReader/ImageReader.h, 38
bindings/python/cntk/tests/trainer_test.py, 38
Makefile_kaldi2.cpu, 38
Documentation/CNTK-TechReport/lyx/CNTKBook_CNTK_Programmer_Chapter.lyx, 37
Source/Readers/ExperimentalHTKMLFReader/HTKMLFReader.cpp, 37
bindings/python/cntk/ops/tests/linear_test.py, 37
DataReader/LMSequenceReader/LMSequenceReader.vcxproj, 37
Source/ComputationNetworkLib/SwapInAction.cpp, 37
Source/CNTK/NetworkDescriptionLanguage.cpp, 37
bindings/python/cntk/swig/cntk_py.i, 37
DataReader/DSSMReader/DSSMReader.vcxproj, 37
Source/Readers/ImageReader/ImageTransformers.h, 37
Tests/UnitTests/V2LibraryTests/FunctionTests.cpp, 37
Source/ComputationNetworkLib/RNNNodes.cpp, 37
Documentation/CNTK-TechReport/lyx/CNTKBook_CNTK_Chapter.lyx, 37
Tests/EndToEndTests/Examples/Image/MNIST/03_ConvBatchNorm/testcases.yml, 36
contrib/Python/doc/gettingstarted.rst, 36
Source/Math/CntkBatchNormalization.cuh, 36
DataReader/UCIFastReader/UCIFastReader.vcxproj, 36
Source/Readers/LibSVMBinaryReader/LibSVMBinaryReader.h, 36
Source/CNTKv2LibraryDll/Learner.h, 36
Source/CNTKv2LibraryDll/PrimitiveOpType.h, 36
Source/Readers/ReaderLib/PackerBase.cpp, 36
DataReader/HTKMLFReader_linux/utterancesourcemulti.h, 36
bindings/python/doc/conf.py, 36
bindings/python/cntk/ops/tests/function_tests.py, 36
bindings/python/cntk/ops/tests/reshaping_test.py, 35
Source/Common/Include/fileutil.h, 35
Source/ComputationNetworkLib/LatticeFreeMMINode.h, 35
DataReader/HTKMLFReader/HTKMLFWriter.cpp, 35
Source/Readers/CNTKTextFormatReader/CNTKTextFormatReader.cpp, 35
DataReader/Kaldi2Reader/HTKMLFWriter.cpp, 35
Math/Math/Math.vcxproj.filters, 35
Tests/UnitTests/MathTests/CPUSparseMatrixTests.cpp, 35
Source/Readers/DSSMReader/DSSMReader.cpp, 35
Source/Readers/ImageReader/ZipByteReader.cpp, 35
Tutorials/CNTK_103B_MNIST_FeedForwardNetwork.ipynb, 35
bindings/python/examples/common/nn.py, 35
Source/Extensibility/EvalWrapper/EvalExtendedWrapper.cpp, 35
Tools/docker/CNTK-GPU-Image/Dockerfile, 34
MachineLearning/CNTK/ConfigEvaluator.cpp, 34
Source/Readers/CNTKTextFormatReader/Indexer.cpp, 34
DataReader/LUSequenceReader/LUSequenceReader.vcxproj, 34
.gitattributes, 34
MachineLearning/ParseConfig/ParseConfig.vcxproj, 34
Examples/Evaluation/CSEvalClient/CSEvalClient.csproj, 34
Source/Readers/CNTKBinaryReader/BinaryDataDeserializer.h, 34
Tutorials/CNTK_102_FeedForward.ipynb, 34
MachineLearning/cn/ComputationNode.cpp, 34
Common/Include/Platform.h, 34
Source/Readers/CNTKTextFormatReader/TextConfigHelper.cpp, 34
Makefile.gpu, 34
MachineLearning/cn/PTaskGraphBuilder.cpp, 34
Tests/EndToEndTests/Examples/Text/PennTreebank/RNN/testcases.yml, 34
Source/Readers/CNTKBinaryReader/BinaryConfigHelper.cpp, 33
Math/CNTKMathTest/ConvolutionEngineTests.cpp, 33
Source/PerformanceProfilerDll/PerformanceProfiler.h, 33
Source/Common/MPIWrapper.cpp, 33
MachineLearning/CNTK/SimpleOutputWriter.h, 33
CNTKSolution/CNTKSolution.sln, 33
Source/Readers/ReaderLib/Bundler.h, 33
contrib/Python/cntk/ops/tests/ops_test_utils.py, 33
bindings/python/examples/SequenceClassification/SequenceClassification.py, 33
Tutorials/CNTK_101_LogisticRegression.ipynb, 33
Source/Readers/ImageReader/Exports.cpp, 33
Source/Readers/UCIFastReader/UCIFastReader.h, 33
MachineLearning/CNTK/tests.cpp, 33
Tests/UnitTests/MathTests/MatrixBlasTests.cpp, 32
papers/CNTK-TechReport/lyx/CNTKBook_CNTK_Chapter.lyx, 32
contrib/Python/cntk/test/test_ops.py, 32
MachineLearning/ParseConfig/ConfigRuntime.cpp, 32
contrib/Python/cntk/examples/MNIST/mnist_one_layer.py, 32
DataReader/DSSMReader/DSSMReader.h, 32
Source/SGDLib/MASGD.h, 32
Source/Readers/ReaderLib/SampleModePacker.cpp, 32
Examples/Image/Miscellaneous/ImageNet/ResNet/Macros.ndl, 32
DataReader/LUSequenceReader/LUSequenceWriter.cpp, 32
contrib/Python/cntk/ops/tests/reshaping_test.py, 32
Tests/UnitTests/MathTests/MatrixSparseDenseInteractionsTests.cpp, 32
DataReader/BinaryReader/BinaryReader.h, 32
contrib/Python/doc/index.rst, 32
Common/Include/BestGpu.h, 32
DataReader/LUSequenceReader/LUSequenceParser.cpp, 32
DataReader/LibSVMBinaryReader/LibSVMBinaryReader.h, 32
